id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2653834,Review Article,Philosophy and Phenomenological Research,2000,,article,book-review,jstor,,2000-05-01,3,60,http://www.jstor.org/stable/2653834,Peter Vallentyne,International Phenomenological Society,eng,734,737,,,1539,4,unigram; bigram; trigram
http://www.jstor.org/stable/20116968,Is Quantum Mechanics an Atomistic Theory?,Synthese,1991,,article,research-article,jstor,,1991-11-01,2,89,http://www.jstor.org/stable/20116968,Shaughan Lavine,Springer,eng,253,271,,,7494,19,unigram; bigram; trigram
http://www.jstor.org/stable/20117038,Accidental Causes in Aristotle,Synthese,1992,,article,research-article,jstor,,1992-07-01,1,92,http://www.jstor.org/stable/20117038,Dorothea Frede,Springer,eng,39,62,,,10566,24,unigram; bigram; trigram
ark://27927/phz1kn9nfbq,Universals as Sense‐data,Philosophy and Phenomenological Research,2005,10.1111/j.1933-1592.2005.tb00474.x,article,,portico,,2005-11-01,3,71,http://doi.org/10.1111/j.1933-1592.2005.tb00474.x,PETER FORREST,"John Wiley & Sons, Inc.",eng,622,631,,universals; tropes; causal power; sensations; visual sensations; awareness; perception; appeared; instantiated; veridical,4528,10,unigram; bigram; trigram
http://www.jstor.org/stable/186717,A Critique of Popper's Views on Scientific Method,Philosophy of Science,1972,,article,research-article,jstor,,1972-06-01,2,39,http://www.jstor.org/stable/186717,Nicholas Maxwell,The University of Chicago Press,eng,131,152,,,12385,22,unigram; bigram; trigram
http://www.jstor.org/stable/2381663,Partial Consideration,Ethics,1991,,article,research-article,jstor,,1991-07-01,4,101,http://www.jstor.org/stable/2381663,Margaret Urban Walker,University of Chicago Press,eng,758,774,,,8537,17,unigram; bigram; trigram
http://www.jstor.org/stable/20116246,Metaphysics and the Interpretation of Persons: Davidson on Thinking and Conceptual Schemes,Synthese,1986,,article,research-article,jstor,,1986-03-01,3,66,http://www.jstor.org/stable/20116246,Richard Eldridge,Springer,eng,477,503,,,11034,27,unigram; bigram; trigram
http://www.jstor.org/stable/40041024,Front Matter,Philosophy and Phenomenological Research,2007,,article,misc,jstor,,2007-01-01,1,74,http://www.jstor.org/stable/40041024,,International Phenomenological Society,eng,,,,,1257,4,unigram; bigram; trigram
http://www.jstor.org/stable/40380459,Précis of Tracking Truth,Philosophy and Phenomenological Research,2009,,article,book-review,jstor,,2009-07-01,1,79,http://www.jstor.org/stable/40380459,Sherrilyn Roush; Sherrilyn Roush,International Phenomenological Society,eng,213,222,,,4375,10,unigram; bigram; trigram
http://www.jstor.org/stable/2254221,Review Article,Mind,1984,,article,book-review,jstor,,1984-01-01,369,93,http://www.jstor.org/stable/2254221,N. J. H. Dent,Oxford University Press,eng,138,140,,,1029,3,unigram; bigram; trigram
ark://27927/phz1jqg257d,Précis of The Grammar of Meaning: Normativity and Semantic Content,Philosophy and Phenomenological Research,2002,10.1111/j.1933-1592.2002.tb00193.x,article,,portico,,2002-07-01,1,65,http://doi.org/10.1111/j.1933-1592.2002.tb00193.x,Mark Norris Lance; John (O'Leary‐)Hawthorne,"John Wiley & Sons, Inc.",eng,177,185,,meaning; eliminativism; meaning discourse; semantic; doctrinal eliminativism; meaning talk; explanatory eliminativism; semantic discourse; metaphysics; normative,4108,9,unigram; bigram; trigram
http://www.jstor.org/stable/41931970,The limits of selflessness: semantic relativism and the epistemology of de se thoughts,Synthese,2013,,article,research-article,jstor,,2013-07-01,10,190,http://www.jstor.org/stable/41931970,Marie Guillot,Springer,eng,1793,1816,,,13517,24,unigram; bigram; trigram
http://www.jstor.org/stable/2108244,Reply to Reviewers,Philosophy and Phenomenological Research,1990,,article,research-article,jstor,,1990-06-01,4,50,http://www.jstor.org/stable/2108244,Fred Dretske,International Phenomenological Society,eng,819,839,,,10480,21,unigram; bigram; trigram
http://www.jstor.org/stable/2379134,A Word of Explanation,Ethics,1967,,article,research-article,jstor,,1967-10-01,1,78,http://www.jstor.org/stable/2379134,Frank H. Knight,University of Chicago Press,eng,83,85,,,1472,3,unigram; bigram; trigram
http://www.jstor.org/stable/2246674,"Professor Herzen on ""The Physical Law of Consciousness""",Mind,1879,,article,research-article,jstor,,1879-04-01,14,4,http://www.jstor.org/stable/2246674,,Oxford University Press,eng,268,270,,,1021,3,unigram; bigram; trigram
ark://27927/phw8d0hw6p,Impredicative Identity Criteria,Philosophy and Phenomenological Research,2010,10.1111/j.1933-1592.2010.00325.x,article,,portico,,2010-03-01,2,80,http://doi.org/10.1111/j.1933-1592.2010.00325.x,LEON HORSTEN,"John Wiley & Sons, Inc.",eng,411,439,,identity; criterion; criteria; identity criteria; identity criterion; metaphysical; davidson’s criterion; predicative; strawson; causal,11705,29,unigram; bigram; trigram
http://www.jstor.org/stable/2176953,Review Article,The Philosophical Review,1899,,article,book-review,jstor,,1899-03-01,2,8,http://www.jstor.org/stable/2176953,George Martin Duncan,Duke University Press,eng,180,185,,,2226,6,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/2181033,History as the Struggle for Social Values,The Philosophical Review,1939,,article,research-article,jstor,,1939-03-01,2,48,http://www.jstor.org/stable/2181033,J. A. Leighton,Duke University Press,eng,118,154,,,14476,37,unigram; bigram; trigram
http://www.jstor.org/stable/2379973,Review Article,Ethics,1973,,article,book-review,jstor,,1973-07-01,4,83,http://www.jstor.org/stable/2379973,Thomas D. Perry,University of Chicago Press,eng,341,346,,,3162,6,unigram; bigram; trigram
http://www.jstor.org/stable/2021245,Human Conduct and Philosophical Ethics,The Journal of Philosophy,1955,,article,research-article,jstor,,1955-06-09,12,52,http://www.jstor.org/stable/2021245,Donald Clark Hodges,"Journal of Philosophy, Inc.",eng,309,318,,,4177,10,unigram; bigram; trigram
http://www.jstor.org/stable/2108082,A Coherence Theory of Autonomy,Philosophy and Phenomenological Research,1993,,article,research-article,jstor,,1993-09-01,3,53,http://www.jstor.org/stable/2108082,Laura Waddell Ekstrom,International Phenomenological Society,eng,599,616,,,9380,18,unigram; bigram; trigram
ark://27927/phw8cznkwp,"Naturalism, Reduction and Normativity: Pressing from Below",Philosophy and Phenomenological Research,2006,10.1111/j.1933-1592.2006.tb00602.x,article,,portico,,2006-07-01,1,73,http://doi.org/10.1111/j.1933-1592.2006.tb00602.x,JOHN F. POST,"John Wiley & Sons, Inc.",eng,1,27,,normativity; ball lightning; papineau; semantics; plasma; moral normativity; normativity pressing; reduction; naturalist normative; biconditional,12962,27,unigram; bigram; trigram
ark://27927/phz1kn9mrm9,Epicurean Equanimity Towards Death,Philosophy and Phenomenological Research,2004,10.1111/j.1933-1592.2004.tb00385.x,article,,portico,,2004-07-01,1,69,http://doi.org/10.1111/j.1933-1592.2004.tb00385.x,KAI DRAPER,"John Wiley & Sons, Inc.",eng,92,114,,epicurus; epicurean; fares worse; distress; epicurean equanimity; interested distress; fares better; merit distress; negative harms; consequence,12230,23,unigram; bigram; trigram
http://www.jstor.org/stable/2182595,Review Article,The Philosophical Review,1955,,article,book-review,jstor,,1955-04-01,2,64,http://www.jstor.org/stable/2182595,Maurice Mandelbaum,Duke University Press,eng,302,304,,,1043,3,unigram; bigram; trigram
http://www.jstor.org/stable/20123863,The Cretan Plato,The Review of Metaphysics,1961,,article,research-article,jstor,,1961-09-01,1,15,http://www.jstor.org/stable/20123863,Laszlo Versényi,Philosophy Education Society Inc.,eng,67,80,,,5088,14,unigram; bigram; trigram
http://www.jstor.org/stable/3655780,Back Matter,The Journal of Philosophy,2004,,article,misc,jstor,,2004-01-01,1,101,http://www.jstor.org/stable/3655780,,"Journal of Philosophy, Inc.",eng,54,54,,,2774,9,unigram; bigram; trigram
http://www.jstor.org/stable/2180619,Epistemological Functionalism,The Philosophical Review,1941,,article,research-article,jstor,,1941-09-01,5,50,http://www.jstor.org/stable/2180619,Laurence J. Lafleur,Duke University Press,eng,471,482,,,4724,12,unigram; bigram; trigram
http://www.jstor.org/stable/184667,The Logic of Science and Technology,Philosophy of Science,1936,,article,research-article,jstor,,1936-07-01,3,3,http://www.jstor.org/stable/184667,O. O. Norris,The University of Chicago Press,eng,286,306,,,7136,21,unigram; bigram; trigram
http://www.jstor.org/stable/3093580,Review Article,Mind,2001,,article,book-review,jstor,,2001-10-01,440,110,http://www.jstor.org/stable/3093580,P. J. E. Kail,Oxford University Press,eng,1102,1105,,,2056,4,unigram; bigram; trigram
http://www.jstor.org/stable/431033,The Concept of Self and Postmodern Painting: Constructing a Post-Cartesian Viewer,The Journal of Aesthetics and Art Criticism,1991,,article,research-article,jstor,,1991-10-01,4,49,http://www.jstor.org/stable/431033,William V. Dunning,Wiley,eng,331,336,,,4336,6,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/669759,The Development of a People,Ethics,2013,,article,research-article,jstor,,2013-04-01,3,123,http://www.jstor.org/stable/10.1086/669759,W. E. Burghardt Du Bois,The University of Chicago Press,eng,525,544,,,7438,20,unigram; bigram; trigram
http://www.jstor.org/stable/188571,Volume Information,Philosophy of Science,1998,,article,misc,jstor,,1998-12-01,4,65,http://www.jstor.org/stable/188571,,The University of Chicago Press,eng,735,740,,,1352,5,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/432429,Review Article,Philosophy of Science,2005,,article,book-review,jstor,,2005-04-01,2,72,http://www.jstor.org/stable/10.1086/432429,Keith M. Parsons,The University of Chicago Press,eng,390,395,,,2185,6,unigram; bigram; trigram
http://www.jstor.org/stable/2104325,Existence and Symbol,Philosophy and Phenomenological Research,1960,,article,research-article,jstor,,1960-12-01,2,21,http://www.jstor.org/stable/2104325,J. S. Doubrovsky,International Phenomenological Society,eng,229,238,,,4520,10,unigram; bigram; trigram
http://www.jstor.org/stable/430013,Plato on Art and Reality,The Journal of Aesthetics and Art Criticism,1976,,article,research-article,jstor,,1976-04-01,3,34,http://www.jstor.org/stable/430013,Charles Karelis,Wiley,eng,315,321,,,5141,7,unigram; bigram; trigram
http://www.jstor.org/stable/20129252,Why Rational Egoism Is Not Consistent,The Review of Metaphysics,1992,,article,research-article,jstor,,1992-06-01,4,45,http://www.jstor.org/stable/20129252,John Marshall,Philosophy Education Society Inc.,eng,713,737,,,11282,25,unigram; bigram; trigram
http://www.jstor.org/stable/20125609,Hard and Soft Intensionalism,The Review of Metaphysics,1970,,article,research-article,jstor,,1970-03-01,3,23,http://www.jstor.org/stable/20125609,Richard Cole; Howard Kahane,Philosophy Education Society Inc.,eng,399,416,,,6461,18,unigram; bigram; trigram
http://www.jstor.org/stable/2015851,Review Article,The Journal of Philosophy,1932,,article,book-review,jstor,,1932-04-28,9,29,http://www.jstor.org/stable/2015851,Eugene W. Lyman,"Journal of Philosophy, Inc.",eng,247,250,,,1670,4,unigram; bigram; trigram
http://www.jstor.org/stable/2105638,Gergonne on Implicit Definition,Philosophy and Phenomenological Research,1970,,article,research-article,jstor,,1970-06-01,4,30,http://www.jstor.org/stable/2105638,Mario H. Otero,International Phenomenological Society,eng,596,599,,,1677,4,unigram; bigram; trigram
http://www.jstor.org/stable/2183383,Metascience,The Philosophical Review,1961,,article,research-article,jstor,,1961-07-01,3,70,http://www.jstor.org/stable/2183383,P. K. Feyerabend,Duke University Press,eng,396,405,,,3740,10,unigram; bigram; trigram
http://www.jstor.org/stable/2106220,Social Perception and Moral Judgment,Philosophy and Phenomenological Research,1966,,article,research-article,jstor,,1966-06-01,4,26,http://www.jstor.org/stable/2106220,Gustav Ichheiser,International Phenomenological Society,eng,546,560,,,6712,15,unigram; bigram; trigram
ark://27927/phw8d0htz3,"Imagining, Recognizing and Discriminating: Reconsidering the Ability Hypothesis",Philosophy and Phenomenological Research,2009,10.1111/j.1933-1592.2009.00299.x,article,,portico,,2009-11-01,3,79,http://doi.org/10.1111/j.1933-1592.2009.00299.x,BENCE NANAY,"John Wiley & Sons, Inc.",eng,699,717,,pinot noir; ability; experience; valley pinot; ability hypothesis; sonoma valley; imagine; sonoma valley pinot; valley pinot noir; knowing,8299,19,unigram; bigram; trigram
ark://27927/pgg5bxpwxnn,The Phenomenological Problem of Perception,Philosophy and Phenomenological Research,2014,10.1111/j.1933-1592.2012.00620.x,article,,portico,,2014-05-01,3,88,http://doi.org/10.1111/j.1933-1592.2012.00620.x,BOYD MILLAR,"John Wiley & Sons, Inc.",eng,625,654,,phenomenological directness; perceptual; perceptual experience; perceptual experiences; veridical; veridical perceptual; hallucinations; veridical experiences; hallucinations possess; naı̈ve realist,12449,30,unigram; bigram; trigram
http://www.jstor.org/stable/41681638,"Epistemic closure, skepticism and defeasibility",Synthese,2012,,article,research-article,jstor,,2012-09-01,2,188,http://www.jstor.org/stable/41681638,Claudio de Almeida,Springer,eng,197,215,,,10744,19,unigram; bigram; trigram
ark://27927/phz1jqg4736,On Baker's Persons and Bodies,Philosophy and Phenomenological Research,2002,10.1111/j.1933-1592.2002.tb00165.x,article,,portico,,2002-05-01,3,64,http://doi.org/10.1111/j.1933-1592.2002.tb00165.x,DERK PEREBOOM,"John Wiley & Sons, Inc.",eng,615,622,,spatially coincident; primary kind; constituted; causal properties; person perspective; favorable circumstances; statue; alison gopnik; world representer; marble favorable,3403,8,unigram; bigram; trigram
http://www.jstor.org/stable/20118822,The Dual Role of 'Emergence' in the Philosophy of Mind and in Cognitive Science,Synthese,2006,,article,research-article,jstor,,2006-08-01,3,151,http://www.jstor.org/stable/20118822,Achim Stephan,Springer,eng,485,498,,,7156,14,unigram; bigram; trigram
http://www.jstor.org/stable/2249462,Concerning Universals,Mind,1927,,article,research-article,jstor,,1927-04-01,142,36,http://www.jstor.org/stable/2249462,R. F. A. Hoernlé,Oxford University Press,eng,179,204,,,12089,26,unigram; bigram; trigram
http://www.jstor.org/stable/2182087,Review Article,The Philosophical Review,1949,,article,book-review,jstor,,1949-07-01,4,58,http://www.jstor.org/stable/2182087,E. R. Hughes,Duke University Press,eng,380,382,,,1110,3,unigram; bigram; trigram
http://www.jstor.org/stable/2382099,Review Article,Ethics,1997,,article,book-review,jstor,,1997-10-01,1,108,http://www.jstor.org/stable/2382099,Terence Penelhum,University of Chicago Press,eng,218,220,,,1495,3,unigram; bigram; trigram
http://www.jstor.org/stable/42000337,"Précis of ""Consciousness and the Prospects of Physicalism""",Philosophy and Phenomenological Research,2013,,article,book-review,jstor,,2013-05-01,3,86,http://www.jstor.org/stable/42000337,DERK PEREBOOM; DERK PEREBOOM,International Phenomenological Society,eng,715,727,,,5526,13,unigram; bigram; trigram
ark://27927/phzp9kv8k64,What is Religion Doing to Our Consciences?,The Journal of Philosophy,1943,10.2307/2019624,article,,portico,,1943-01-01,25,40,http://doi.org/10.2307/2019624,F. DeW. B.,Philosophy Documentation Center,eng,697,699,,,1453,3,unigram; bigram; trigram
ark://27927/phzh392jfr4,National Self-Determination,The Journal of Philosophy,1990,10.2307/2026968,article,,portico,,1990-01-01,9,87,http://doi.org/10.2307/2026968,Joseph Raz; Avishai Margalit,Philosophy Documentation Center,eng,439,461,,groups; determination; membership; encompassing groups; national self; culture; political; possessory right; government; intrinsic value,10740,23,unigram; bigram; trigram
http://www.jstor.org/stable/3093611,Review Article,Mind,2003,,article,book-review,jstor,,2003-04-01,446,112,http://www.jstor.org/stable/3093611,Peter Adamson,Oxford University Press,eng,363,366,,,1989,4,unigram; bigram; trigram
http://www.jstor.org/stable/2180313,Review Article,The Philosophical Review,1936,,article,book-review,jstor,,1936-03-01,2,45,http://www.jstor.org/stable/2180313,Sven Nilson,Duke University Press,eng,212,214,,,1033,3,unigram; bigram; trigram
ark://27927/phzp9ksg693,"Discrimination, Compensation, and Self-respect",The Journal of Philosophy,1980,10.5840/jphil1980771116,article,article,portico,,1980-01-01,11,77,http://doi.org/10.5840/jphil1980771116,Bernard R. Boxill,Philosophy Documentation Center,eng,764,766,,,1255,3,unigram; bigram; trigram
http://www.jstor.org/stable/426269,Letters Pro and Con,The Journal of Aesthetics and Art Criticism,1948,,article,research-article,jstor,,1948-09-01,1,7,http://www.jstor.org/stable/426269,George Boas; George Kimmelman,Wiley,eng,53,56,,,1932,4,unigram; bigram; trigram
ark://27927/phw8d0gjq5,Some Intricacies,Philosophy and Phenomenological Research,2010,10.1111/j.1933-1592.2010.00348.x,article,,portico,,2010-05-01,3,80,http://doi.org/10.1111/j.1933-1592.2010.00348.x,THOMAS SCANLON,"John Wiley & Sons, Inc.",eng,694,701,,trolley; permissibility; person; impermissible; bystander; principle; action; saving; permissible harm; causal,3541,8,unigram; bigram; trigram
http://www.jstor.org/stable/2653436,"Responses to Bernard Berofsky, John Martin Fischer and Galen Strawson",Philosophy and Phenomenological Research,2000,,article,book-review,jstor,,2000-01-01,1,60,http://www.jstor.org/stable/2653436,Robert Kane; Robert Kane,International Phenomenological Society,eng,157,167,,,5363,11,unigram; bigram; trigram
http://www.jstor.org/stable/2107980,Zeno's `Achilles': A Reply to John McKie,Philosophy and Phenomenological Research,1988,,article,research-article,jstor,,1988-12-01,2,49,http://www.jstor.org/stable/2107980,S. M. Corbett,International Phenomenological Society,eng,325,331,,,3130,7,unigram; bigram; trigram
http://www.jstor.org/stable/2254264,"Frege, the Proliferation of Force, and Non-Cognitivism",Mind,1984,,article,research-article,jstor,,1984-10-01,372,93,http://www.jstor.org/stable/2254264,S. L. Hurley,Oxford University Press,eng,570,576,,,3316,7,unigram; bigram; trigram
http://www.jstor.org/stable/2939767,Review Article,The Journal of Philosophy,1923,,article,book-review,jstor,,1923-04-26,9,20,http://www.jstor.org/stable/2939767,D. W. Prall,"Journal of Philosophy, Inc.",eng,244,249,,,2568,6,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/2015498,Thought as Awareness and Thought as Behavior,The Journal of Philosophy,1934,,article,research-article,jstor,,1934-09-27,20,31,http://www.jstor.org/stable/2015498,Marten Ten Hoor,"Journal of Philosophy, Inc.",eng,533,543,,,5002,11,unigram; bigram; trigram
http://www.jstor.org/stable/2250223,The Principle of Verifiability,Mind,1937,,article,research-article,jstor,,1937-07-01,183,46,http://www.jstor.org/stable/2250223,Morris Lazerowitz,Oxford University Press,eng,372,378,,,3050,7,unigram; bigram; trigram
http://www.jstor.org/stable/40380504,"Tense, Timely Action and Self-Ascription",Philosophy and Phenomenological Research,2010,,article,research-article,jstor,,2010-01-01,1,80,http://www.jstor.org/stable/40380504,Stephan Torre,International Phenomenological Society,eng,112,132,,,8903,21,unigram; bigram; trigram
http://www.jstor.org/stable/24021405,Gandalf's solution to the Newcomb problem,Synthese,2013,,article,research-article,jstor,,2013-09-01,14,190,http://www.jstor.org/stable/24021405,Ralph Wedgwood,Springer,eng,2643,2675,,,18439,33,unigram; bigram; trigram
http://www.jstor.org/stable/2026492,Review Article,The Journal of Philosophy,1985,,article,book-review,jstor,,1985-05-01,5,82,http://www.jstor.org/stable/2026492,Paul Horwich,"Journal of Philosophy, Inc.",eng,269,273,,,1876,5,unigram; bigram; trigram
ark://27927/phx74hpf56k,How Quotations Refer,The Journal of Philosophy,2013,10.5840/jphil2013110721,article,article,portico,,2013-01-01,7,110,http://doi.org/10.5840/jphil2013110721,Mario Gómez-Torrente,Philosophy Documentation Center,eng,353,390,,,17981,38,unigram; bigram; trigram
http://www.jstor.org/stable/40271215,Making Sense of Mirror Neurons,Synthese,2009,,article,research-article,jstor,,2009-04-01,3,167,http://www.jstor.org/stable/40271215,Lawrence Shapiro,Springer,eng,439,456,,,9648,18,unigram; bigram; trigram
http://www.jstor.org/stable/2175524,Volume Information,The Philosophical Review,1892,,article,misc,jstor,,1892-01-01,1,1,http://www.jstor.org/stable/2175524,,Duke University Press,eng,iii,ix,,,3271,7,unigram; bigram; trigram; fullText
http://www.jstor.org/stable/430686,Aesthetic Concepts: Some Fresh Considerations,The Journal of Aesthetics and Art Criticism,1979,,article,research-article,jstor,,1979-07-01,4,37,http://www.jstor.org/stable/430686,Peter Kivy,Wiley,eng,423,432,,,6909,10,unigram; bigram; trigram
http://www.jstor.org/stable/2103706,Review Article,Philosophy and Phenomenological Research,1948,,article,book-review,jstor,,1948-06-01,4,8,http://www.jstor.org/stable/2103706,Henry Veatch,International Phenomenological Society,eng,733,736,,,1147,4,unigram; bigram; trigram
http://www.jstor.org/stable/40040733,Avowal and Unfreedom,Philosophy and Phenomenological Research,2004,,article,book-review,jstor,,2004-09-01,2,69,http://www.jstor.org/stable/40040733,Jonathan Lear,International Phenomenological Society,eng,448,454,,,3698,7,unigram; bigram; trigram
ark://27927/pgh30wbc5b0,Why Don't I Know That I'm Not a BIV?,Philosophy and Phenomenological Research,2015,10.1111/phpr.12159,article,,portico,,2015-01-01,1,90,http://doi.org/10.1111/phpr.12159,Adam Leite,"John Wiley & Sons, Inc.",eng,205,213,,lawlor; evidence; skeptical hypotheses; ordinary epistemic; knowledge; sensory experience; sensory; epistemic life; hypothesis; brunets hypothesis,4179,9,unigram; bigram; trigram
http://www.jstor.org/stable/2249514,Review Article,Mind,1921,,article,book-review,jstor,,1921-10-01,120,30,http://www.jstor.org/stable/2249514,J. S. Mackenzie,Oxford University Press,eng,455,462,,,3739,8,unigram; bigram; trigram
http://www.jstor.org/stable/2255020,Conservatism and Tacit Confirmation,Mind,1990,,article,research-article,jstor,,1990-10-01,396,99,http://www.jstor.org/stable/2255020,Jonathan E. Adler,Oxford University Press,eng,559,570,,,5414,12,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/662274,"Mechanisms, Types, and Abstractions",Philosophy of Science,2011,,article,research-article,jstor,,2011-12-01,5,78,http://www.jstor.org/stable/10.1086/662274,James A. Overton,The University of Chicago Press,eng,941,954,,,4401,14,unigram; bigram; trigram
http://www.jstor.org/stable/188302,Review Article,Philosophy of Science,1994,,article,book-review,jstor,,1994-03-01,1,61,http://www.jstor.org/stable/188302,Frederick M. Kronz,The University of Chicago Press,eng,155,157,,,1824,3,unigram; bigram; trigram
http://www.jstor.org/stable/2253700,Review Article,Mind,1978,,article,book-review,jstor,,1978-10-01,348,87,http://www.jstor.org/stable/2253700,M. P. T. Leahy,Oxford University Press,eng,614,616,,,1113,3,unigram; bigram; trigram
http://www.jstor.org/stable/2380322,"Preference, Rationality, and Risk Taking",Ethics,1984,,article,research-article,jstor,,1984-07-01,4,94,http://www.jstor.org/stable/2380322,Eric Von Magnus,University of Chicago Press,eng,637,648,,,5723,12,unigram; bigram; trigram
http://www.jstor.org/stable/2246872,New Books,Mind,1876,,article,misc,jstor,,1876-01-01,1,1,http://www.jstor.org/stable/2246872,A. Bain; W. C. Coupland,Oxford University Press,eng,150,156,,,2961,7,unigram; bigram; trigram
ark://27927/phz1jqgtm43,Responses,Philosophy and Phenomenological Research,2002,10.1111/j.1933-1592.2002.tb00231.x,article,,portico,,2002-11-01,3,65,http://doi.org/10.1111/j.1933-1592.2002.tb00231.x,JAEGWON KIM,"John Wiley & Sons, Inc.",eng,671,680,,supervenience; loewer; causation; causal; physical; mental; properties; mental properties; barry loewer; mereological supervenience,4627,10,unigram; bigram; trigram
http://www.jstor.org/stable/2025011,Relevant Evidence,The Journal of Philosophy,1975,,article,research-article,jstor,,1975-08-14,14,72,http://www.jstor.org/stable/2025011,Clark Glymour,"Journal of Philosophy, Inc.",eng,403,426,,,10574,24,unigram; bigram; trigram
http://www.jstor.org/stable/20131593,Review Article,The Review of Metaphysics,2001,,article,book-review,jstor,,2001-03-01,3,54,http://www.jstor.org/stable/20131593,Miles Groth,Philosophy Education Society Inc.,eng,663,665,,,1089,3,unigram; bigram; trigram
ark://27927/phzdpjkwngp,Teleological Suspensions In Fear and Trembling,Philosophy and Phenomenological Research,2020,10.1111/phpr.12551,article,,portico,,2020-03-01,2,100,http://doi.org/10.1111/phpr.12551,Kris McDaniel,"John Wiley & Sons, Inc.",eng,425,451,,teleological suspension; reasons; religious reasons; silentio; abraham; ethical; moral reasons; command; kierkegaard; divine command,16453,27,unigram; bigram; trigram
http://www.jstor.org/stable/3182559,Review Article,The Philosophical Review,2002,,article,book-review,jstor,,2002-07-01,3,111,http://www.jstor.org/stable/3182559,John MacFarlane,Duke University Press,eng,462,465,,,1813,4,unigram; bigram; trigram
ark://27927/phzp9jk4x8g,Kripke and the Materialists,The Journal of Philosophy,1974,10.2307/2024806,article,,portico,,1974-01-01,18,71,http://doi.org/10.2307/2024806,William G. Lycan,Philosophy Documentation Center,eng,677,689,,,6374,13,unigram; bigram; trigram
http://www.jstor.org/stable/10.1086/651129,Review Article,Ethics,2010,,article,book-review,jstor,,2010-01-01,2,120,http://www.jstor.org/stable/10.1086/651129,William J. FitzPatrick,The University of Chicago Press,eng,417,422,,,2980,6,unigram; bigram; trigram
ark://27927/phzq9djnf75,When the Concrete is Hard,Philosophy and Phenomenological Research,2021,10.1111/phpr.12817,article,article,portico,,2021-09-01,2,103,http://doi.org/10.1111/phpr.12817,Laura Ruetsche,"John Wiley & Sons, Inc.",eng,481,487,,,3642,7,unigram; bigram; trigram
http://www.jstor.org/stable/2018875,Laird's Enquiry into Moral Notions,The Journal of Philosophy,1937,,article,research-article,jstor,,1937-04-15,8,34,http://www.jstor.org/stable/2018875,Herbert W. Schneider,"Journal of Philosophy, Inc.",eng,210,216,,,2788,7,unigram; bigram; trigram
http://www.jstor.org/stable/187494,Semantic Indeterminacy and Scientific Underdetermination,Philosophy of Science,1984,,article,research-article,jstor,,1984-09-01,3,51,http://www.jstor.org/stable/187494,Philip L. Peterson,The University of Chicago Press,eng,464,487,,,12815,24,unigram; bigram; trigram
ark://27927/phz1jqg1hdv,Critical Study of Carol Rovane's The Bounds of Agency,Philosophy and Phenomenological Research,2002,10.1111/j.1933-1592.2002.tb00156.x,article,,portico,,2002-01-01,1,64,http://doi.org/10.1111/j.1933-1592.2002.tb00156.x,TAMAR SZABÓ GENDLER,"John Wiley & Sons, Inc.",eng,229,240,,persons; commonsense; personhood; revisionary; beings; personal identity; rational unity; agency; lockean; concept,6001,12,unigram; bigram; trigram
http://www.jstor.org/stable/2381245,Review Article,Ethics,1989,,article,book-review,jstor,,1989-07-01,4,99,http://www.jstor.org/stable/2381245,Leo Katz,University of Chicago Press,eng,953,954,,,1036,2,unigram; bigram; trigram
ark://27927/phw10r8f454,Hard Problems Between Minds and Bodies,Philosophy and Phenomenological Research,2018,10.1111/phpr.12483,article,,portico,,2018-01-01,1,96,http://doi.org/10.1111/phpr.12483,Karl Schafer,"John Wiley & Sons, Inc.",eng,224,232,,butler; ethics; conscious subjectivity; subjectivity; otherness; preconscious body; ethical stance; analytic; intelligible; analytic philosophers,5029,9,unigram; bigram; trigram
http://www.jstor.org/stable/188379,Review Article,Philosophy of Science,1997,,article,book-review,jstor,,1997-03-01,1,64,http://www.jstor.org/stable/188379,Lynn Stephens,The University of Chicago Press,eng,185,187,,,2246,3,unigram; bigram; trigram
ark://27927/phw8czqf5s,Anti‐intellectualism and the Knowledge‐Action Principle,Philosophy and Phenomenological Research,2007,10.1111/j.1933-1592.2007.00069.x,article,,portico,,2007-07-01,1,75,http://doi.org/10.1111/j.1933-1592.2007.00069.x,RAM NETA,"John Wiley & Sons, Inc.",eng,180,187,,anti intellectualist; knowledge; stakes; intuitions; jogger; soon die; intellectualism rests; stanley; kate cannot; low attributor,3266,8,unigram; bigram; trigram
http://www.jstor.org/stable/2021292,Review Article,The Journal of Philosophy,1955,,article,book-review,jstor,,1955-09-15,19,52,http://www.jstor.org/stable/2021292,Brand Blanshard,"Journal of Philosophy, Inc.",eng,521,523,,,1132,3,unigram; bigram; trigram
